uic_code,année,fréquentation
87741280,2016,28939
87741280,2015,30275
87413732,2022,1173
87413732,2021,1125
87413732,2020,895
87413732,2019,1772
87413732,2018,1542
87413732,2017,1808
87413732,2016,2218
87413732,2015,2367
87784843,2022,581
87784843,2021,299
87784843,2020,697
87784843,2019,515
87784843,2018,306
87784843,2017,342
87784843,2016,327
87784843,2015,285
87694141,2022,105170
87694141,2021,91060
87694141,2020,76286
87694141,2019,76539
87694141,2018,67299
87694141,2017,72528
87694141,2016,71592
87694141,2015,81646
87745679,2022,241382
87745679,2021,167516
87745679,2020,116019
87745679,2019,171310
87745679,2018,153441
87745679,2017,184932
87745679,2016,173811
87745679,2015,187774
87478552,2022,148718
87478552,2021,120082
87478552,2020,93350
87478552,2019,162097
87478552,2018,181310
87478552,2017,192127
87478552,2016,187563
87478552,2015,181167
87342527,2022,1070
87342527,2021,1072
87342527,2020,2352
87342527,2019,3655
87342527,2018,2718
87342527,2017,1824
87342527,2016,1852
87342527,2015,2630
87193524,2022,22573
87193524,2021,21785
87193524,2020,18309
87193524,2019,19952
87193524,2018,22125
87193524,2017,21467
87193524,2016,20970
87193524,2015,21087
87413542,2022,176364
87413542,2021,135810
87413542,2020,107655
87413542,2019,162037
87413542,2018,136324
87413542,2017,134107
87413542,2016,83873
87413542,2015,95219
87317503,2022,860
87317503,2021,864
87317503,2020,1392
87317503,2019,6453
87317503,2018,9990
87317503,2017,15591
87317503,2016,15714
87317503,2015,19122
87726729,2022,230206
87726729,2021,176539
87726729,2020,133279
87726729,2019,252108
87726729,2018,213812
87726729,2017,288912
87726729,2016,215058
87726729,2015,246647
87181040,2022,10067
87181040,2021,7890
87181040,2020,6326
87181040,2019,9965
87181040,2018,9085
87181040,2017,11298
87181040,2016,13000
87181040,2015,14723
87447649,2022,6633
87447649,2021,4068
87447649,2020,2163
87447649,2019,4046
87447649,2018,8596
87447649,2017,12712
87447649,2016,12051
87447649,2015,15101
87775379,2022,13997
87775379,2021,14083
87775379,2020,11709
87775379,2019,23178
87775379,2018,19029
87775379,2017,18184
87775379,2016,15647
87775379,2015,12214
87393405,2022,2614566
87393405,2021,2142184
87393405,2020,1461947
87393405,2019,3165988
87393405,2018,2800672
87393405,2017,2498898
87393405,2016,2181172
87393405,2015,1894635
87784769,2022,4448
87784769,2021,3213
87784769,2020,2240
87784769,2019,3012
87784769,2018,2886
87784769,2017,3009
87784769,2016,3703
87784769,2015,3614
87471201,2022,21801
87471201,2021,13835
87471201,2020,12307
87471201,2019,16822
87471201,2018,13342
87471201,2017,9697
87471201,2016,10415
87471201,2015,12838
87696229,2022,25260
87696229,2021,17302
87696229,2020,14195
87696229,2019,16850
87696229,2018,14058
87696229,2017,17433
87696229,2016,18144
87696229,2015,19230
87726737,2022,1337
87726737,2021,548
87726737,2020,181
87726737,2019,527
87726737,2018,434
87726737,2017,149
87726737,2016,808
87726737,2015,943
87417444,2022,123709
87417444,2021,80161
87417444,2020,70769
87417444,2019,73054
87417444,2018,53799
87417444,2017,46450
87417444,2016,42094
87417444,2015,45306
87718304,2022,9331
87718304,2021,5658
87718304,2020,6003
87718304,2019,8215
87718304,2018,12811
87718304,2017,28351
87718304,2016,25535
87718304,2015,24509
87342212,2022,2396
87342212,2021,1808
87342212,2020,3906
87342212,2019,4836
87342212,2018,6540
87342212,2017,7935
87342212,2016,7961
87342212,2015,7262
87172098,2022,80873
87172098,2021,62546
87172098,2020,53838
87172098,2019,69508
87172098,2018,74360
87172098,2017,90982
87172098,2016,97296
87172098,2015,95133
87113514,2022,5305596
87113514,2021,3268203
87113514,2020,2469447
87113514,2019,5094411
87113514,2018,5155124
87113514,2017,5225983
87113514,2016,5196181
87113514,2015,5145520
87191742,2022,3965
87191742,2021,2916
87191742,2020,1646
87191742,2019,3235
87191742,2018,2456
87191742,2017,3584
87191742,2016,6408
87191742,2015,10354
87313262,2022,2867
87313262,2021,1921
87313262,2020,1782
87313262,2019,1790
87313262,2018,2805
87313262,2017,2269
87313262,2016,1408
87313262,2015,2426
87691436,2022,17
87691436,2021,7
87691436,2020,45
87691436,2019,9
87691436,2018,6
87691436,2017,18
87691436,2016,58
87691436,2015,65
87276196,2022,14813702
87276196,2021,12826465
87276196,2020,4696178
87276196,2019,17937343
87276196,2018,17968213
87276196,2017,17941453
87276196,2016,17577233
87276196,2015,17191818
87713313,2022,309879
87713313,2021,215996
87713313,2020,212774
87713313,2019,243273
87713313,2018,220044
87713313,2017,239377
87713313,2016,227823
87713313,2015,233853
87775213,2022,31793
87775213,2021,23565
87775213,2020,19329
87775213,2019,25944
87775213,2018,26077
87775213,2017,28878
87775213,2016,30160
87775213,2015,26947
87171587,2022,20297
87171587,2021,16565
87171587,2020,13927
87171587,2019,17553
87171587,2018,17521
87171587,2017,19527
87171587,2016,19879
87171587,2015,20198
87718577,2022,25658
87718577,2021,10390
87718577,2020,13290
87718577,2019,21293
87718577,2018,16559
87718577,2017,16797
87718577,2016,13031
87718577,2015,21001
87611772,2022,59368
87611772,2021,49236
87611772,2020,37732
87611772,2019,54608
87611772,2018,43555
87611772,2017,56408
87611772,2016,51139
87611772,2015,57265
87172130,2022,104593
87172130,2021,75160
87172130,2020,65458
87172130,2019,81721
87172130,2018,79315
87172130,2017,89898
87172130,2016,92403
87172130,2015,102220
87415349,2022,0
87415349,2021,0
87415349,2020,0
87415349,2019,830
87415349,2018,1253
87415349,2017,772
87415349,2016,1213
87415349,2015,1769
87757641,2022,372400
87757641,2021,291411
87757641,2020,205498
87757641,2019,366150
87757641,2018,315547
87757641,2017,345442
87757641,2016,298891
87757641,2015,309030
87747477,2022,379638
87747477,2021,284655
87747477,2020,254941
87747477,2019,399451
87747477,2018,337837
87747477,2017,347844
87747477,2016,328314
87747477,2015,348637
87481432,2022,75277
87481432,2021,50908
87481432,2020,37904
87481432,2019,87678
87481432,2018,103820
87481432,2017,101521
87481432,2016,77112
87481432,2015,29896
87381293,2022,8298
87381293,2021,5111
87381293,2020,3045
87381293,2019,7125
87381293,2018,10094
87381293,2017,13094
87381293,2016,10654
87381293,2015,13070
87212241,2022,26235
87212241,2021,18085
87212241,2020,17816
87212241,2019,33255
87212241,2018,27446
87212241,2017,28914
87212241,2016,29117
87212241,2015,35392
87281246,2022,42591
87281246,2021,30628
87281246,2020,26881
87281246,2019,48190
87281246,2018,28939
87281246,2017,27184
87281246,2016,24117
87281246,2015,20857
87393645,2022,404265
87393645,2021,156103
87393645,2020,104735
87393645,2019,489424
87393645,2018,507730
87393645,2017,530728
87393645,2016,543295
87393645,2015,553195
87722298,2022,117683
87722298,2021,91360
87722298,2020,70641
87722298,2019,92875
87722298,2018,71224
87722298,2017,71350
87722298,2016,61896
87722298,2015,60721
87611673,2022,121958
87611673,2021,98061
87611673,2020,76876
87611673,2019,88875
87611673,2018,76716
87611673,2017,94720
87611673,2016,93638
87611673,2015,92928
87276592,2022,1634111
87276592,2021,1480690
87276592,2020,767868
87276592,2019,1720304
87276592,2018,1747157
87276592,2017,1739184
87276592,2016,1713626
87276592,2015,1680959
87171736,2022,158004
87171736,2021,130612
87171736,2020,120804
87171736,2019,120287
87171736,2018,122047
87171736,2017,137618
87171736,2016,131831
87171736,2015,126347
87582619,2022,438839
87582619,2021,355451
87582619,2020,282948
87582619,2019,423550
87582619,2018,370600
87582619,2017,386863
87582619,2016,358233
87582619,2015,372350
87182089,2022,184145
87182089,2021,153811
87182089,2020,161472
87182089,2019,245909
87182089,2018,227801
87182089,2017,228017
87182089,2016,221431
87182089,2015,225468
87297523,2022,26
87297523,2021,18
87297523,2020,11
87297523,2019,8
87297523,2018,2
87297523,2017,5
87297523,2016,5
87297523,2015,6
87565143,2022,37402
87565143,2021,26294
87565143,2020,18730
87565143,2019,32827
87565143,2018,31377
87565143,2017,36186
87565143,2016,29718
87565143,2015,24618
87342261,2022,2550
87342261,2021,2895
87342261,2020,2413
87342261,2019,2454
87342261,2018,3036
87342261,2017,3193
87342261,2016,3738
87342261,2015,4195
87313114,2022,45553
87313114,2021,34438
87313114,2020,32903
87313114,2019,43635
87313114,2018,39230
87313114,2017,39105
87313114,2016,37668
87313114,2015,42167
87181024,2022,0
87181024,2021,0
87181024,2020,0
87181024,2019,0
87181024,2018,0
87181024,2017,566
87181024,2016,395
87181024,2015,378
87295568,2022,54912
87295568,2021,41907
87295568,2020,43155
87295568,2019,83504
87295568,2018,77176
87295568,2017,79194
87295568,2016,68744
87295568,2015,72206
87191239,2022,5315
87191239,2021,6094
87191239,2020,5225
87191239,2019,8356
87191239,2018,7423
87191239,2017,9871
87191239,2016,17611
87191239,2015,28498
87316059,2022,8233
87316059,2021,6721
87316059,2020,4490
87316059,2019,5151
87316059,2018,3945
87316059,2017,4278
87316059,2016,4628
87316059,2015,4917
87345157,2022,495756
87345157,2021,382345
87345157,2020,340543
87345157,2019,550540
87345157,2018,516610
87345157,2017,525421
87345157,2016,489436
87345157,2015,496665
87182329,2022,58589
87182329,2021,54133
87182329,2020,46806
87182329,2019,51225
87182329,2018,51605
87182329,2017,56497
87182329,2016,53434
87182329,2015,47744
87317107,2022,28112
87317107,2021,25868
87317107,2020,23801
87317107,2019,30185
87317107,2018,25969
87317107,2017,27056
87317107,2016,26452
87317107,2015,28132
87317222,2022,45253
87317222,2021,24016
87317222,2020,4175
87317222,2019,6425
87317222,2018,6792
87317222,2017,36154
87317222,2016,54288
87317222,2015,62376
87193276,2022,12961
87193276,2021,8963
87193276,2020,6757
87193276,2019,10604
87193276,2018,7687
87193276,2017,9175
87193276,2016,5873
87193276,2015,4927
87393462,2022,607515
87393462,2021,577175
87393462,2020,366492
87393462,2019,809939
87393462,2018,878035
87393462,2017,959657
87393462,2016,996756
87393462,2015,1026284
87597062,2022,197012
87597062,2021,143177
87597062,2020,120150
87597062,2019,180515
87597062,2018,163340
87597062,2017,175512
87597062,2016,169093
87597062,2015,169757
87545301,2022,4107947
87545301,2021,2718878
87545301,2020,2174567
87545301,2019,4974218
87545301,2018,4987697
87545301,2017,5034584
87545301,2016,4976350
87545301,2015,4899522
87413716,2022,7077
87413716,2021,7089
87413716,2020,4865
87413716,2019,7934
87413716,2018,5428
87413716,2017,8120
87413716,2016,8253
87413716,2015,10051
87471334,2022,215585
87471334,2021,144677
87471334,2020,138538
87471334,2019,160500
87471334,2018,159868
87471334,2017,164231
87471334,2016,245238
87471334,2015,294176
87191700,2022,42342
87191700,2021,33378
87191700,2020,26881
87191700,2019,37612
87191700,2018,30885
87191700,2017,37144
87191700,2016,34647
87191700,2015,35302
87784710,2022,101
87784710,2021,76
87784710,2020,54
87784710,2019,111
87784710,2018,29
87784710,2017,49
87784710,2016,33
87784710,2015,29
87193664,2022,14724
87193664,2021,11747
87193664,2020,7484
87193664,2019,10784
87193664,2018,12902
87193664,2017,12170
87193664,2016,12860
87193664,2015,13738
87474213,2022,39605
87474213,2021,31808
87474213,2020,35965
87474213,2019,47127
87474213,2018,36793
87474213,2017,38626
87474213,2016,39221
87474213,2015,38793
87191312,2022,1355
87191312,2021,999
87191312,2020,1135
87191312,2019,929
87191312,2018,622
87191312,2017,561
87191312,2016,1398
87191312,2015,1865
87635581,2022,13658
87635581,2021,10255
87635581,2020,7390
87635581,2019,10851
87635581,2018,8554
87635581,2017,7963
87635581,2016,5171
87635581,2015,4047
87481069,2022,36375
87481069,2021,26223
87481069,2020,22448
87481069,2019,35569
87481069,2018,24395
87481069,2017,28283
87481069,2016,30153
87481069,2015,25242
87775171,2022,26451
87775171,2021,21510
87775171,2020,13692
87775171,2019,23374
87775171,2018,24742
87775171,2017,26453
87775171,2016,31174
87775171,2015,35358
87751271,2022,30411
87751271,2021,17477
87751271,2020,12069
87751271,2019,29036
87751271,2018,36763
87751271,2017,49826
87751271,2016,44506
87751271,2015,41003
87481564,2022,29796
87481564,2021,22876
87481564,2020,18377
87481564,2019,31155
87481564,2018,25404
87481564,2017,24352
87481564,2016,24850
87481564,2015,20869
87715391,2022,1843
87715391,2021,2335
87715391,2020,1747
87715391,2019,845
87715391,2018,1863
87715391,2017,3669
87715391,2016,3918
87715391,2015,3331
87753541,2022,42629
87753541,2021,25599
87753541,2020,12542
87753541,2019,25227
87753541,2018,21672
87753541,2017,30708
87753541,2016,31843
87753541,2015,34769
87755611,2022,98175
87755611,2021,69565
87755611,2020,40643
87755611,2019,64283
87755611,2018,56357
87755611,2017,61266
87755611,2016,44179
87755611,2015,15687
87313239,2022,10600
87313239,2021,9743
87313239,2020,7969
87313239,2019,8722
87313239,2018,8237
87313239,2017,8856
87313239,2016,9104
87313239,2015,9207
87296632,2022,116927
87296632,2021,110741
87296632,2020,94403
87296632,2019,102354
87296632,2018,104921
87296632,2017,127578
87296632,2016,134598
87296632,2015,135172
87381871,2022,957431
87381871,2021,877452
87381871,2020,412039
87381871,2019,863960
87381871,2018,875843
87381871,2017,890871
87381871,2016,888918
87381871,2015,894694
87478099,2022,72140
87478099,2021,48289
87478099,2020,34881
87478099,2019,49866
87478099,2018,40271
87478099,2017,31673
87478099,2016,25953
87478099,2015,26543
87775254,2022,28946
87775254,2021,22005
87775254,2020,14586
87775254,2019,18485
87775254,2018,19328
87775254,2017,24853
87775254,2016,24681
87775254,2015,19051
87481416,2022,139927
87481416,2021,102217
87481416,2020,87906
87481416,2019,153534
87481416,2018,156587
87481416,2017,152935
87481416,2016,123439
87481416,2015,89051
87473124,2022,86
87473124,2021,546
87473124,2020,803
87473124,2019,672
87473124,2018,141
87473124,2017,9
87473124,2016,7
87473124,2015,45
87641290,2022,1
87641290,2021,0
87641290,2020,3
87641290,2019,226
87641290,2018,530
87641290,2017,265
87641290,2016,175
87641290,2015,744
87751719,2022,14500
87751719,2021,14168
87751719,2020,8093
87751719,2019,8213
87751719,2018,5903
87751719,2017,7603
87751719,2016,5644
87751719,2015,4165
87753574,2022,62581
87753574,2021,43303
87753574,2020,28337
87753574,2019,46278
87753574,2018,41776
87753574,2017,46974
87753574,2016,40809
87753574,2015,47873
87726703,2022,13937
87726703,2021,8736
87726703,2020,5261
87726703,2019,10351
87726703,2018,7720
87726703,2017,9797
87726703,2016,9443
87726703,2015,11867
87715144,2022,30392
87715144,2021,28364
87715144,2020,26061
87715144,2019,24754
87715144,2018,23125
87715144,2017,23565
87715144,2016,18742
87715144,2015,17667
87755264,2022,348603
87755264,2021,289577
87755264,2020,209148
87755264,2019,320849
87755264,2018,293355
87755264,2017,325938
87755264,2016,296391
87755264,2015,279740
87394403,2022,13116
87394403,2021,9605
87394403,2020,8999
87394403,2019,10950
87394403,2018,11314
87394403,2017,13316
87394403,2016,13412
87394403,2015,13670
87582643,2022,395380
87582643,2021,324489
87582643,2020,256383
87582643,2019,385974
87582643,2018,336431
87582643,2017,344846
87582643,2016,321391
87582643,2015,337360
87756767,2022,49685
87756767,2021,31921
87756767,2020,29036
87756767,2019,61038
87756767,2018,55930
87756767,2017,60792
87756767,2016,49911
87756767,2015,43333
87723577,2022,211394
87723577,2021,158092
