transporteur,uic_origine,uic_destination,classe,profil_tarifaire,prix_minimum,prix_maximum
TGV INOUI,87111849,87571240,2,Tarif Normal,15,71
TGV INOUI,87485490,87111849,2,Tarif Normal,20,93
TGV INOUI,87746305,87111849,1,Tarif Normal,50,165
TGV INOUI,87393702,87111849,2,Tarif Normal,15,37
TGV INOUI,87111849,87741645,1,Tarif Réglementé,123,123
TGV INOUI,87111849,87742361,2,Tarif Réglementé,87,157
TGV INOUI,87762906,87111849,1,Tarif Normal,29,157
TGV INOUI,87111849,87745679,1,Tarif Normal,31,173
TGV INOUI,87747246,87111849,1,Tarif Normal,45,142
TGV INOUI,87481788,87111849,1,Tarif Normal,29,145
TGV INOUI,87485490,87111849,1,Tarif Normal,24,145
TGV INOUI,87571000,87111849,1,Tarif Normal,17,104
TGV INOUI,87111849,87575001,1,Tarif Normal,24,130
TGV INOUI,87592378,87111849,2,Tarif Normal,20,82
TGV INOUI,87111849,87474239,1,Tarif Normal,26,154
TGV INOUI,87581009,87111849,1,Tarif Normal,31,193
TGV INOUI,87781005,87111849,1,Tarif Normal,31,192
TGV INOUI,87111849,87746008,2,Tarif Normal,25,109
TGV INOUI,87615039,87111849,2,Tarif Normal,25,116
TGV INOUI,87111849,87741728,1,Tarif Réglementé,127,127
TGV INOUI,87111849,87757526,1,Tarif Normal,31,206
TGV INOUI,87111849,87741132,2,Tarif Normal,25,108
TGV INOUI,87496695,87111849,1,Tarif Normal,17,54
TGV INOUI,87111849,87688762,1,Tarif Normal,31,184
TGV INOUI,87111849,87741728,2,Tarif Normal,25,133
TGV INOUI,87781005,87111849,2,Tarif Réglementé,98,165
TGV INOUI,87111849,87773200,1,Tarif Réglementé,124,124
TGV INOUI,87775007,87111849,1,Tarif Normal,31,184
TGV INOUI,87713412,87111849,2,Tarif Normal,20,82
TGV INOUI,87484006,87111849,2,Tarif Réglementé,57,107
TGV INOUI,87111849,87703975,1,Tarif Normal,31,184
TGV INOUI,87111849,87342014,2,Tarif Normal,15,54
TGV INOUI,87111849,87763029,1,Tarif Réglementé,113,113
TGV INOUI,87485003,87111849,1,Tarif Normal,29,151
TGV INOUI,87111849,87741769,2,Tarif Réglementé,92,164
TGV INOUI,87111849,87773002,1,Tarif Réglementé,120,120
TGV INOUI,87111849,87393579,2,Tarif Normal,15,35
TGV INOUI,87615286,87111849,2,Tarif Normal,30,120
TGV INOUI,87747246,87111849,2,Tarif Normal,39,99
TGV INOUI,87111849,87481002,1,Tarif Réglementé,95,95
TGV INOUI,87722025,87111849,1,Tarif Normal,29,157
TGV INOUI,87111849,87746008,1,Tarif Normal,31,159
TGV INOUI,87722025,87111849,2,Tarif Réglementé,75,137
TGV INOUI,87111849,87575001,1,Tarif Réglementé,86,86
TGV INOUI,87742320,87111849,1,Tarif Normal,31,175
TGV INOUI,87111849,87741793,1,Tarif Normal,31,196
TGV INOUI,87746370,87111849,2,Tarif Normal,25,134
TGV INOUI,87111849,87745000,2,Tarif Normal,25,95
TGV INOUI,87111849,87688762,2,Tarif Normal,25,129
TGV INOUI,87746305,87111849,2,Tarif Normal,44,112
TGV INOUI,87111849,87342014,1,Tarif Normal,17,68
TGV INOUI,87147322,87113001,1,Tarif Normal,17,79
TGV INOUI,87111849,87746479,1,Tarif Normal,31,198
TGV INOUI,87581009,87111849,2,Tarif Réglementé,91,166
TGV INOUI,87111849,87751008,2,Tarif Normal,25,131
TGV INOUI,87111849,87781104,1,Tarif Normal,31,192
TGV INOUI,87174276,87113001,2,Tarif Réglementé,37,64
TGV INOUI,87747006,87111849,2,Tarif Normal,25,113
TGV INOUI,87111849,87688887,1,Tarif Normal,31,177
TGV INOUI,87111849,87586545,1,Tarif Normal,31,148
TGV INOUI,87111849,87345009,2,Tarif Normal,15,56
TGV INOUI,87111849,87271494,2,Tarif Réglementé,26,47
TGV INOUI,87111849,87474098,1,Tarif Normal,26,167
TGV INOUI,87111849,87761007,2,Tarif Normal,25,108
TGV INOUI,87111849,87756056,2,Tarif Normal,25,138
TGV INOUI,87111849,87381509,2,Tarif Normal,15,36
TGV INOUI,87111849,87773002,1,Tarif Normal,31,177
TGV INOUI,87192039,87113001,2,Tarif Normal,20,84
TGV INOUI,87111849,87300822,1,Tarif Normal,24,144
TGV INOUI,87586008,87111849,2,Tarif Normal,25,134
TGV INOUI,87141002,87113001,1,Tarif Réglementé,84,84
TGV INOUI,87212027,87113001,2,Tarif Réglementé,85,143
TGV INOUI,87111849,87773200,2,Tarif Normal,25,131
TGV INOUI,87111849,87313882,2,Tarif Réglementé,30,50
TGV INOUI,87111849,87741793,1,Tarif Réglementé,127,127
TGV INOUI,87742007,87111849,2,Tarif Réglementé,87,157
TGV INOUI,87111849,87781104,2,Tarif Normal,25,131
TGV INOUI,87111849,87478107,1,Tarif Normal,24,159
TGV INOUI,87722025,87111849,1,Tarif Réglementé,108,108
TGV INOUI,87111849,87784009,1,Tarif Normal,31,208
TGV INOUI,87142109,87113001,1,Tarif Normal,24,123
TGV INOUI,87111849,87688887,1,Tarif Réglementé,120,120
TGV INOUI,87111849,87584052,1,Tarif Normal,24,150
TGV INOUI,87111849,87784009,2,Tarif Réglementé,105,179
TGV INOUI,87725705,87111849,1,Tarif Normal,24,135
TGV INOUI,87111849,87471300,1,Tarif Normal,24,151
TGV INOUI,87111849,87345009,1,Tarif Réglementé,57,57
TGV INOUI,87111849,87324095,1,Tarif Normal,24,130
TGV INOUI,87111849,87745497,2,Tarif Normal,25,121
TGV INOUI,87111849,87745497,1,Tarif Réglementé,116,116
TGV INOUI,87111849,87755009,1,Tarif Normal,31,185
TGV INOUI,87171926,87113001,2,Tarif Réglementé,35,61
TGV INOUI,87111849,87673004,2,Tarif Normal,25,127
TGV INOUI,87111849,87444265,1,Tarif Normal,17,67
TGV INOUI,87742007,87111849,1,Tarif Normal,31,182
TGV INOUI,87111849,87300863,1,Tarif Normal,24,129
TGV INOUI,87111849,87471300,2,Tarif Normal,20,97
TGV INOUI,87144006,87113001,2,Tarif Normal,25,92
TGV INOUI,87141150,87113001,1,Tarif Normal,24,136
TGV INOUI,87111849,87471003,2,Tarif Normal,20,98
TGV INOUI,87111849,87300863,2,Tarif Normal,20,87
TGV INOUI,87172270,87113001,1,Tarif Réglementé,49,49
TGV INOUI,87113001,87144451,2,Tarif Normal,25,94
TGV INOUI,87111849,87746438,2,Tarif Réglementé,90,166
TGV INOUI,87142109,87113001,2,Tarif Normal,20,84
TGV INOUI,87111849,87773200,2,Tarif Réglementé,98,165
TGV INOUI,87111849,87710731,1,Tarif Normal,38,119
TGV INOUI,87111849,87345009,2,Tarif Réglementé,38,66
TGV INOUI,87747006,87111849,1,Tarif Normal,31,162
TGV INOUI,87111849,87761007,1,Tarif Normal,31,160
TGV INOUI,87111849,87313882,1,Tarif Réglementé,50,50
TGV INOUI,87111849,87473009,1,Tarif Normal,24,159
TGV INOUI,87113001,87174003,1,Tarif Normal,17,70
TGV INOUI,87762906,87111849,1,Tarif Réglementé,110,110
TGV INOUI,87111849,87485300,2,Tarif Normal,20,100
TGV INOUI,87111849,87673004,1,Tarif Normal,31,190
TGV INOUI,87111849,87481002,2,Tarif Normal,20,98
TGV INOUI,87111849,87471003,2,Tarif Réglementé,71,128
TGV INOUI,87111849,87474155,1,Tarif Normal,26,160
TGV INOUI,87113001,87141044,2,Tarif Normal,31,79
TGV INOUI,87111849,87324095,2,Tarif Normal,20,82
TGV INOUI,87111849,87485300,1,Tarif Normal,24,145
TGV INOUI,87113001,87174003,2,Tarif Normal,15,47
TGV INOUI,87111849,87474338,2,Tarif Normal,20,110
TGV INOUI,87111849,87784009,2,Tarif Normal,25,139
TGV INOUI,87111849,87694109,1,Tarif Normal,24,136
TGV INOUI,87111849,87571240,1,Tarif Réglementé,69,69
TGV INOUI,87113001,87743005,2,Tarif Normal,20,94
TGV INOUI,87192039,87113001,2,Tarif Réglementé,62,110
TGV INOUI,87111849,87342014,1,Tarif Réglementé,55,55
TGV INOUI,87113001,87172007,2,Tarif Normal,15,52
TGV INOUI,87192435,87113001,2,Tarif Normal,20,50
TGV INOUI,87111849,87478107,2,Tarif Normal,20,98
TGV INOUI,87212027,87113001,1,Tarif Réglementé,115,115
TGV INOUI,87174276,87113001,1,Tarif Réglementé,49,49
TGV INOUI,87171926,87113001,1,Tarif Réglementé,49,49
TGV INOUI,87318964,87141002,2,Tarif Réglementé,85,141
TGV INOUI,87182014,87113001,1,Tarif Normal,31,170
TGV INOUI,87111849,87781104,1,Tarif Réglementé,124,124
TGV INOUI,87111849,87481705,1,Tarif Normal,29,151
TGV INOUI,87111849,87703975,1,Tarif Réglementé,120,120
TGV INOUI,71116000,87342014,1,Tarif Normal,36,201
TGV INOUI,87182063,87113001,1,Tarif Normal,24,182
TGV INOUI,87113001,87144014,2,Tarif Normal,25,93
TGV INOUI,87182063,87113001,2,Tarif Normal,20,129
TGV INOUI,87113001,87214056,2,Tarif Réglementé,88,150
TGV INOUI,71116000,87345009,2,Tarif Normal,30,139
TGV INOUI,87182063,87141002,2,Tarif Réglementé,27,43
TGV INOUI,87147322,87113001,2,Tarif Normal,15,47
TGV INOUI,87111849,87611004,2,Tarif Normal,25,125
TGV INOUI,87111849,87741645,1,Tarif Normal,31,182
TGV INOUI,87111849,87694109,1,Tarif Réglementé,87,87
TGV INOUI,87212027,87141002,1,Tarif Normal,14,52
TGV INOUI,87111849,87703975,2,Tarif Normal,25,129
TGV INOUI,87212027,87113001,1,Tarif Normal,29,166
TGV INOUI,87174276,87113001,2,Tarif Normal,15,47
TGV INOUI,87743351,87113001,2,Tarif Normal,25,100
TGV INOUI,71116000,87313882,2,Tarif Normal,30,139
TGV INOUI,87147322,87141002,2,Tarif Réglementé,18,33
TGV INOUI,87478404,87141002,2,Tarif Normal,25,112
TGV INOUI,87111849,87741645,2,Tarif Normal,25,130
TGV INOUI,71116000,87581009,2,Tarif Normal,20,41
TGV INOUI,87111849,87575001,2,Tarif Normal,20,88
TGV INOUI,87111849,87745000,1,Tarif Normal,31,149
TGV INOUI,71116000,87583005,2,Tarif Normal,25,57
TGV INOUI,87111849,87741728,2,Tarif Réglementé,90,162
TGV INOUI,87113001,87144451,2,Tarif Réglementé,74,127
TGV INOUI,87192039,87113001,1,Tarif Normal,24,123
TGV INOUI,71116000,87324095,2,Tarif Normal,25,70
TGV INOUI,87111849,87755447,1,Tarif Normal,31,206
TGV INOUI,87171926,87141002,1,Tarif Normal,22,67
TGV INOUI,71116000,87673400,2,Tarif Normal,8,8
TGV INOUI,87111849,87745646,1,Tarif Normal,31,173
TGV INOUI,87111849,87611004,1,Tarif Normal,31,190
TGV INOUI,71116000,87584052,2,Tarif Normal,20,45
TGV INOUI,87182014,87113001,2,Tarif Réglementé,88,150
TGV INOUI,87111849,87746438,1,Tarif Normal,31,195
TGV INOUI,87111849,87745679,2,Tarif Normal,25,113
TGV INOUI,87111849,87746438,1,Tarif Réglementé,128,128
TGV INOUI,87318964,8345013,1,Tarif Normal,24,105
TGV INOUI,87111849,87742361,2,Tarif Normal,25,128
TGV INOUI,87111849,87755009,2,Tarif Normal,25,127
TGV INOUI,87193003,87113001,1,Tarif Normal,29,144
TGV INOUI,87319012,87141002,1,Tarif Normal,31,171
TGV INOUI,87757674,8345013,2,Tarif Normal,5,11
TGV INOUI,87182014,87141002,2,Tarif Normal,12,30
TGV INOUI,87113001,87191007,1,Tarif Normal,24,139
TGV INOUI,87111849,87710731,2,Tarif Normal,34,83
TGV INOUI,87111849,87746479,1,Tarif Réglementé,128,128
TGV INOUI,87111849,87757674,1,Tarif Normal,31,206
TGV INOUI,87111849,87745497,1,Tarif Normal,31,182
TGV INOUI,87141002,87144006,2,Tarif Réglementé,17,25
TGV INOUI,87111849,87746479,2,Tarif Réglementé,90,166
TGV INOUI,87319012,87141002,2,Tarif Normal,25,128
TGV INOUI,87111849,87773002,2,Tarif Réglementé,93,154
TGV INOUI,87318964,87141002,2,Tarif Normal,25,117
TGV INOUI,87182014,87141002,1,Tarif Normal,14,52
TGV INOUI,87615286,87141002,1,Tarif Normal,31,169
TGV INOUI,87111849,87746479,2,Tarif Normal,25,134
TGV INOUI,87111849,87773200,1,Tarif Normal,31,192
TGV INOUI,71116000,87391003,2,Tarif Normal,25,123
TGV INOUI,87142109,87113001,1,Tarif Réglementé,84,84
TGV INOUI,87113001,87171009,1,Tarif Normal,17,70
TGV INOUI,87111849,87741645,2,Tarif Réglementé,87,157
TGV INOUI,87141002,87215012,1,Tarif Réglementé,22,22
TGV INOUI,87713040,87141002,2,Tarif Réglementé,40,64
TGV INOUI,87286005,87141002,1,Tarif Normal,29,129
TGV INOUI,87111849,87745497,2,Tarif Réglementé,87,155
TGV INOUI,87111849,87741769,2,Tarif Normal,25,133
TGV INOUI,87141002,87113001,1,Tarif Normal,24,123
TGV INOUI,87111849,87763029,1,Tarif Normal,31,172
TGV INOUI,87144006,87113001,1,Tarif Normal,29,142
TGV INOUI,87111849,87757526,2,Tarif Normal,25,138
TGV INOUI,87113001,87171009,2,Tarif Réglementé,35,61
TGV INOUI,87182063,87141002,2,Tarif Normal,12,30
TGV INOUI,87319012,8345013,2,Tarif Normal,20,46
TGV INOUI,87141002,87271494,1,Tarif Normal,24,123
TGV INOUI,87113001,87172254,2,Tarif Normal,15,53
TGV INOUI,87141002,87141150,1,Tarif Normal,12,18
TGV INOUI,87144006,87113001,2,Tarif Réglementé,70,123
TGV INOUI,87756056,8345013,2,Tarif Normal,8,8
TGV INOUI,87142109,87111849,2,Tarif Réglementé,62,110
TGV INOUI,87141002,87141291,1,Tarif Normal,8,29
TGV INOUI,87111849,87757674,2,Tarif Normal,25,138
TGV INOUI,87172270,87113001,2,Tarif Normal,15,47
TGV INOUI,87141002,87144014,1,Tarif Normal,10,36
TGV INOUI,87581009,87141002,1,Tarif Normal,36,201
TGV INOUI,87111849,87751008,1,Tarif Réglementé,122,122
TGV INOUI,87141002,87144006,1,Tarif Réglementé,21,21
TGV INOUI,87781005,87141002,2,Tarif Normal,25,120
TGV INOUI,87113001,87212225,2,Tarif Normal,25,92
TGV INOUI,87581009,87141002,2,Tarif Normal,30,143
TGV INOUI,87113001,87175042,1,Tarif Réglementé,49,49
TGV INOUI,87111849,87763029,2,Tarif Normal,25,120
TGV INOUI,87281006,87111849,2,Tarif Normal,15,66
TGV INOUI,87141002,87113001,2,Tarif Normal,20,84
TGV INOUI,87182014,87113001,2,Tarif Normal,25,122
TGV INOUI,87111849,87756056,1,Tarif Normal,31,206
TGV INOUI,87111849,87781104,2,Tarif Réglementé,98,165
TGV INOUI,87286005,87111849,1,Tarif Normal,17,93
TGV INOUI,87141002,87214056,1,Tarif Normal,14,48
TGV INOUI,87192039,87113001,1,Tarif Réglementé,84,84
TGV INOUI,87113001,87191007,2,Tarif Normal,20,90
TGV INOUI,87141002,87144451,1,Tarif Réglementé,25,25
TGV INOUI,87113001,87144014,1,Tarif Normal,29,144
TGV INOUI,87142125,87141002,1,Tarif Normal,15,52
TGV INOUI,87743351,87113001,1,Tarif Normal,29,152
TGV INOUI,87111849,87773002,2,Tarif Normal,25,129
TGV INOUI,87141002,87113001,2,Tarif Réglementé,62,110
TGV INOUI,87141002,87757526,1,Tarif Normal,31,199
TGV INOUI,85109,87300822,2,Tarif Normal,9,21
TGV INOUI,87141002,87141044,2,Tarif Normal,4,10
TGV INOUI,8510082,87765008,1,Tarif Normal,24,112
TGV INOUI,87141002,87214056,2,Tarif Normal,12,27
TGV INOUI,87141002,87271007,1,Tarif Normal,24,123
TGV INOUI,85109,87713040,1,Tarif Normal,22,94
TGV INOUI,87113001,87171009,1,Tarif Réglementé,49,49
TGV INOUI,87113001,87215012,2,Tarif Normal,25,92
TGV INOUI,87111849,87781278,2,Tarif Réglementé,98,165
TGV INOUI,87113001,87172007,2,Tarif Réglementé,45,76
TGV INOUI,87141150,87113001,2,Tarif Normal,20,89
TGV INOUI,87141002,87755009,1,Tarif Normal,31,180
TGV INOUI,85109,87182063,2,Tarif Normal,9,9
TGV INOUI,87142109,87113001,2,Tarif Réglementé,62,110
TGV INOUI,87141002,87757674,2,Tarif Normal,25,147
TGV INOUI,87142109,87111849,1,Tarif Normal,24,123
TGV INOUI,87141002,87215012,2,Tarif Réglementé,18,27
TGV INOUI,85109,87710731,2,Tarif Normal,20,42
TGV INOUI,87141002,87223263,1,Tarif Normal,29,129
TGV INOUI,87147322,87141002,1,Tarif Réglementé,27,27
TGV INOUI,87141002,87324095,1,Tarif Normal,31,155
TGV INOUI,87113001,87172254,1,Tarif Normal,17,92
TGV INOUI,85109,87725002,1,Tarif Normal,24,107
TGV INOUI,87141150,87113001,2,Tarif Réglementé,67,118
TGV INOUI,87141002,87781104,2,Tarif Normal,25,125
TGV INOUI,87171926,87113001,1,Tarif Normal,17,70
TGV INOUI,87141002,87223263,2,Tarif Normal,25,102
TGV INOUI,87319012,87141002,2,Tarif Réglementé,93,151
TGV INOUI,87172270,87113001,1,Tarif Normal,17,81
TGV INOUI,87141002,87571240,1,Tarif Normal,31,147
TGV INOUI,87484006,87141002,2,Tarif Normal,25,112
TGV INOUI,87113001,87191007,1,Tarif Réglementé,90,90
TGV INOUI,87172270,87113001,2,Tarif Réglementé,40,69
TGV INOUI,87141002,87300863,2,Tarif Normal,15,63
TGV INOUI,87474007,87111849,1,Tarif Normal,26,162
TGV INOUI,87141002,87471003,1,Tarif Normal,31,166
TGV INOUI,87473108,87111849,1,Tarif Normal,24,159
TGV INOUI,87171926,87113001,2,Tarif Normal,15,47
TGV INOUI,87484006,87141002,1,Tarif Normal,31,154
TGV INOUI,87212027,87141002,2,Tarif Normal,12,30
TGV INOUI,87192435,87113001,1,Tarif Normal,24,82
TGV INOUI,87113001,87191007,2,Tarif Réglementé,66,120
TGV INOUI,87212027,87111849,1,Tarif Réglementé,115,115
TGV INOUI,87182014,87111849,1,Tarif Normal,31,163
TGV INOUI,87713040,87141044,1,Tarif Normal,17,69
TGV INOUI,87141002,87611004,2,Tarif Normal,25,129
TGV INOUI,87171926,87141002,2,Tarif Réglementé,34,57
TGV INOUI,87713040,87141002,1,Tarif Réglementé,45,45
TGV INOUI,87174276,87113001,1,Tarif Normal,17,72
TGV INOUI,87757625,87141044,2,Tarif Normal,25,137
TGV INOUI,87141002,87722025,2,Tarif Normal,25,69
TGV INOUI,87319012,87141044,1,Tarif Normal,31,164
TGV INOUI,87223263,87111849,2,Tarif Réglementé,45,82
TGV INOUI,87193003,87113001,2,Tarif Normal,25,82
TGV INOUI,87141002,87694109,1,Tarif Normal,31,108
TGV INOUI,87223263,87111849,2,Tarif Normal,15,68
TGV INOUI,87496695,87111849,2,Tarif Normal,15,35
TGV INOUI,87113001,87144014,1,Tarif Réglementé,93,93
TGV INOUI,87141002,87725002,2,Tarif Normal,20,48
TGV INOUI,87615286,87141002,2,Tarif Normal,25,127
TGV INOUI,87193003,87113001,2,Tarif Réglementé,76,76
TGV INOUI,87113001,87745000,2,Tarif Normal,25,95
TGV INOUI,87141002,87725689,2,Tarif Réglementé,54,87
TGV INOUI,87113001,87171009,2,Tarif Normal,15,47
TGV INOUI,87141002,87141291,2,Tarif Normal,6,15
TGV INOUI,87113001,87141044,1,Tarif Normal,35,118
TGV INOUI,87583005,87141002,2,Tarif Normal,25,119
TGV INOUI,87113001,87144451,1,Tarif Réglementé,94,94
TGV INOUI,87319012,87111849,1,Tarif Réglementé,122,122
TGV INOUI,87141044,87611004,2,Tarif Normal,25,117
TGV INOUI,87141002,87144006,2,Tarif Normal,7,18
TGV INOUI,87545244,87111849,1,Tarif Normal,17,52
TGV INOUI,87141002,87751008,1,Tarif Réglementé,126,126
TGV INOUI,87113001,87172007,1,Tarif Normal,17,88
TGV INOUI,87182063,87141002,1,Tarif Réglementé,31,31
TGV INOUI,87141002,87755447,1,Tarif Réglementé,132,132
TGV INOUI,87571216,87111849,1,Tarif Normal,17,100
TGV INOUI,87318964,87111849,2,Tarif Normal,25,131
TGV INOUI,87141002,87757526,2,Tarif Normal,25,147
TGV INOUI,87141002,87215012,2,Tarif Normal,8,20
TGV INOUI,87319012,87111849,2,Tarif Normal,25,131
TGV INOUI,87182014,87141002,1,Tarif Réglementé,31,31
TGV INOUI,87387001,87111849,1,Tarif Normal,17,52
TGV INOUI,87141002,87300863,1,Tarif Normal,19,86
TGV INOUI,87141150,87212225,1,Tarif Réglementé,21,21
TGV INOUI,87113001,87172254,2,Tarif Réglementé,47,80
TGV INOUI,87141002,87713859,2,Tarif Normal,5,40
TGV INOUI,87113001,87174003,1,Tarif Réglementé,49,49
TGV INOUI,87113001,87174003,2,Tarif Réglementé,35,61
TGV INOUI,87583005,87141002,1,Tarif Normal,31,163
TGV INOUI,87473108,87111849,2,Tarif Normal,20,97
TGV INOUI,87182063,87141002,1,Tarif Normal,14,52
TGV INOUI,87113001,87175042,1,Tarif Normal,17,79
TGV INOUI,87141002,87757674,1,Tarif Normal,31,199
TGV INOUI,87765008,87141002,1,Tarif Normal,49,153
TGV INOUI,87485003,87111849,2,Tarif Normal,25,102
TGV INOUI,87583005,87111849,1,Tarif Normal,24,155
TGV INOUI,87444877,87111849,1,Tarif Normal,24,90
TGV INOUI,87393702,87111849,2,Tarif Réglementé,26,47
TGV INOUI,87141002,87762906,2,Tarif Normal,25,69
TGV INOUI,87319012,87141002,1,Tarif Réglementé,126,126
TGV INOUI,87141002,87725002,1,Tarif Réglementé,53,53
TGV INOUI,87142125,87141002,2,Tarif Normal,13,30
TGV INOUI,87141002,87300863,2,Tarif Réglementé,46,75
TGV INOUI,87141002,87688887,2,Tarif Normal,25,121
TGV INOUI,87478404,87141002,1,Tarif Normal,31,154
TGV INOUI,87141002,87144014,2,Tarif Normal,8,20
TGV INOUI,87113001,87212225,2,Tarif Réglementé,70,124
TGV INOUI,87113001,87212225,1,Tarif Réglementé,92,92
TGV INOUI,87718007,87111849,1,Tarif Normal,24,129
TGV INOUI,87765008,87141044,1,Tarif Normal,49,156
TGV INOUI,87141044,87757526,2,Tarif Normal,25,137
TGV INOUI,87141002,87575001,1,Tarif Normal,31,155
TGV INOUI,87141002,87471003,2,Tarif Normal,25,121
TGV INOUI,87141002,87141150,2,Tarif Normal,8,8
TGV INOUI,87773002,87141044,1,Tarif Normal,31,125
TGV INOUI,87141002,87751008,1,Tarif Normal,31,182
TGV INOUI,87171926,87141002,1,Tarif Réglementé,47,47
TGV INOUI,87141002,87775007,1,Tarif Normal,31,168
TGV INOUI,87141002,87144451,2,Tarif Normal,9,22
TGV INOUI,87141002,87713859,1,Tarif Normal,7,62
TGV INOUI,87141044,87757674,2,Tarif Normal,25,137
TGV INOUI,87141002,87713545,2,Tarif Réglementé,48,77
TGV INOUI,87141002,87571216,2,Tarif Normal,25,106
TGV INOUI,87141291,87611004,1,Tarif Normal,31,170
TGV INOUI,87141002,87141150,1,Tarif Réglementé,11,11
TGV INOUI,87141002,87144451,1,Tarif Normal,11,40
TGV INOUI,87773002,87141044,2,Tarif Normal,25,93
TGV INOUI,87113001,87212225,1,Tarif Normal,29,144
TGV INOUI,87725689,87141044,1,Tarif Normal,24,91
TGV INOUI,87581009,87111849,1,Tarif Réglementé,119,119
TGV INOUI,87141002,87215012,1,Tarif Normal,10,36
TGV INOUI,87192039,87141002,2,Tarif Normal,5,13
TGV INOUI,87113001,87215012,1,Tarif Réglementé,92,92
TGV INOUI,87141002,87725002,2,Tarif Réglementé,48,77
TGV INOUI,87141002,87723197,1,Tarif Réglementé,69,69
TGV INOUI,87141002,87756056,2,Tarif Réglementé,108,175
TGV INOUI,87592006,87111849,2,Tarif Normal,25,91
TGV INOUI,87141002,87688887,1,Tarif Normal,31,166
TGV INOUI,87141002,87212225,2,Tarif Réglementé,21,33
TGV INOUI,87141002,87144014,2,Tarif Réglementé,19,27
TGV INOUI,87597005,87111849,2,Tarif Normal,20,71
TGV INOUI,87594002,87111849,2,Tarif Normal,25,104
TGV INOUI,87543017,87111849,1,Tarif Normal,13,66
TGV INOUI,87141002,87725689,1,Tarif Normal,29,98
TGV INOUI,87318964,87141002,1,Tarif Normal,31,161
TGV INOUI,87141002,87300822,2,Tarif Réglementé,33,52
TGV INOUI,87393702,87141002,1,Tarif Normal,24,118
TGV INOUI,87171926,87141002,2,Tarif Normal,20,45
TGV INOUI,87141291,87713545,1,Tarif Normal,17,67
TGV INOUI,87141044,87773200,2,Tarif Normal,25,103
TGV INOUI,87318964,87141291,1,Tarif Normal,31,127
TGV INOUI,87141150,87212225,1,Tarif Normal,9,33
TGV INOUI,87775007,87141044,1,Tarif Normal,31,132
TGV INOUI,87141002,87271494,2,Tarif Normal,20,84
TGV INOUI,87396002,87141002,2,Tarif Normal,25,106
TGV INOUI,87141002,87141044,1,Tarif Normal,6,19
TGV INOUI,87141002,87688762,1,Tarif Normal,31,168
TGV INOUI,87583005,87111849,2,Tarif Réglementé,79,133
TGV INOUI,87141291,87755009,2,Tarif Normal,25,107
TGV INOUI,87141002,87688762,2,Tarif Normal,25,112
TGV INOUI,87141002,87773200,2,Tarif Normal,25,120
TGV INOUI,87765008,87141002,2,Tarif Normal,43,109
TGV INOUI,87141002,87755447,2,Tarif Réglementé,98,159
TGV INOUI,87141002,87757625,1,Tarif Normal,31,199
TGV INOUI,87319012,87141291,1,Tarif Normal,31,153
TGV INOUI,87319012,87141044,2,Tarif Normal,25,119
TGV INOUI,87141002,87763029,1,Tarif Normal,29,140
TGV INOUI,87141002,87756056,1,Tarif Réglementé,144,144
TGV INOUI,87141044,87757526,1,Tarif Normal,31,190
TGV INOUI,87718833,87111849,1,Tarif Normal,24,124
TGV INOUI,87723197,87111849,1,Tarif Normal,29,157
TGV INOUI,87713412,87111849,1,Tarif Normal,24,120
TGV INOUI,87597005,87111849,1,Tarif Normal,22,97
TGV INOUI,87741777,87111849,1,Tarif Réglementé,127,127
TGV INOUI,87141002,87141150,2,Tarif Réglementé,8,12
